RegionID,SizeRank,RegionName,RegionType,StateName,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30
394898,117,"Myrtle Beach, SC",msa,SC,114.75409836065573,117.86103542234332,118.2214948172395,118.22833333333334,120.07410328944982,121.90979182133135,122.63647333592837,126.14259597806216,129.20667284522708,126.095,127.79727736843068,131.94834362717575,125.63470238095238,126.91740850642928,127.50181086519115,126.88338074811264,124.50592216582065,133.6148029678817,126.37592766947276,128.33136094674558,132.5077399380805,132.15042372881356,131.25384384341433,127.6631884057971,126.97168906888928,125.32894736842105,125.30251075636573,128.8950276243094,128.3138895513193,135.72204125950054,138.039608063794,138.8908779012063,140.92446448703495,142.49052606357154,143.70930834988343,142.25053078556263,136.26401921877283,141.07333333333332,143.1002031602709,144.27860696517413,147.0312050489068,149.94859813084113,152.98916281458654,157.23094170403587,162.94045696695542,164.95498674014874,170.9125,171.64269141531324,168.32824094281972,174.66666666666666,176.80921052631578,182.23569316862,187.4802371541502,190.37740760020822,188.58127947256676,197.1628289473684,194.78297632468997,198.47965517840544,192.5422773393461,189.71428571428572,188.96348150054,184.41552228374593,183.04406779661016,187.7076411960133,189.24557044785877,193.26477475468332,191.4087176247631,193.7062937062937,194.37171052631578,194.0768322680152,187.10191082802547,191.45371674111476,187.77727488131836,186.38149279790485,190.51262386961662,193.90304847576212,190.7826086956522,192.42002635689184,187.83281930911505,189.61850099986094,189.8652792247944,193.92963373974777,187.31417244796828,186.89069922293692,187.26823238566132,183.20180383314545,181.9591235327303,186.26167708109267,187.61761443901955,189.83894840340855
395116,118,"Springfield, MO",msa,MO,,,,,,,,,,,,,,,,,,,,,,,,,,123.13199080089004,124.06896551724138,116.13205152611206,124.9086223548199,131.29770992366412,130.68950536833614,126.95590327169275,132.45,138.6206896551724,122.76345102176299,125.09505703422053,126.32867132867133,130.96558554335908,136.7517615176152,138.7876331241142,139.28184281842817,132.5,141.6080384490062,152.67175572519085,141.09064541245417,149.45257452574526,164.04883720930232,174.47552447552448,163.4270620313565,180.97432521395655,163.53693553559145,175.90361445783134,182.98479087452472,179.65090905224656,182.90341931613676,181.3550135501355,178.32210144171586,182.5506368030386,166.7315088258528,167.80890083619502,176.81159420289856,174.3473976349449,173.49253974030398,168.92044919483942,175.50012272950417,182.6086956521739,177.49699157641396,189.21269440941575,182.81076066790354,179.03296845202544,179.38711367207964,174.59802620340636,178.8617886178862,177.9935275080906,182.00674892179077,178.04154302670622,178.92412838058,179.86858052434457,181.1809210526316,188.8987924094307,182.99474499870198,191.01123595505618,180.65573770491804,180.79215456674473,179.27834799608993,189.57007447528775,190.32258064516128,185.43793659322944,179.01558277084962,187.21311475409837
395195,119,"Visalia, CA",msa,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.2497027273979,192.46118136495934,201.8512688440188,203.87129210658622,207.4773504341889,203.1844318873134,204.7560222359481,201.97652872143297,196.3577663056192,221.66880391916354,212.98734028610414,222.16291064197554,203.61138606619727,219.3726638305352,219.27811975377728,230.43728423475258,237.96610169491527,233.8709677419355,218.99441340782124,233.003300330033,225.5639097744361,227.48216880200766,232.34323432343234,231.2849162011173,231.29967776584317,211.06337271750806,223.83755150088288,203.61392684001763,229.01803174603174,200.3257328990228,198.1541802388708,218.6255096097845,245.19746717178327,224.84462046204618,219.15588235294118,228.00760043431052,256.93939393939394,235.06772486772485,247.8363154406892,233.44191096634094,250.08667545736512,252.14711729622266,240.550651367309,244.2577419789588,232.12812160694898,241.77891430970462,257.7197992018839
394746,120,"Killeen, TX",msa,TX,100.0,103.3857315598549,102.78884396906828,105.18188056202442,104.94788388339683,106.27143635160158,106.87022900763358,105.59456635318705,107.3997233748271,111.5322376738306,108.13099041533546,108.123370981755,110.7754279959718,112.32394366197182,108.22727272727273,109.70119271814187,114.70673635307782,113.11840844847885,118.39819943579502,113.31173780487805,116.64197530864197,114.41800006438943,118.01357695855481,119.74112060381984,120.98208797463565,118.54369777717835,119.2831886853102,118.006753437639,121.22799546084562,119.8192382182053,123.04845548152635,124.63247131268128,125.15503875968992,122.7121052631579,126.21734490779598,129.18307086614172,127.02702702702703,135.47673746859593,127.47679045092838,130.5767894371091,130.0,141.38243831640057,149.87244897959184,141.50693869390807,152.54303599374023,172.55040204678363,155.75757575757575,162.21851542952462,166.93639575971733,167.0,179.98464953712448,169.99569522169608,183.30300272975433,172.46100887597788,170.49795361527967,175.0,178.09034267912773,173.1882867044693,173.05965273784423,171.15973478793583,172.56332581520002,174.91587873480267,175.77341174374052,177.22727272727272,177.34964475157756,179.1563275434243,180.21314355046087,183.18092067190838,180.38801906058544,175.49452387205682,180.38801906058544,184.07773851590105,180.0,172.66169557215437,182.68811071175958,178.88888888888889,183.39140714754637,182.35196163755592,178.2716049382716,175.6702681072429,176.47058823529412,183.9373865330951,175.9369907658881,177.5395152792413,173.82411725516323,174.46807237860884,176.5489673550966,176.12329919997853,169.5592728639222,176.35379061371842
394338,121,"Asheville, NC",msa,NC,170.18779342723005,182.50950570342206,172.99107142857142,169.6969696969697,183.45378151260505,181.0980079681275,188.14838653052868,195.87053571428572,187.0737297680696,198.00664451827242,182.67929634641408,211.1279516855678,172.53086419753086,174.54954954954954,178.6832946635731,181.33135925926592,199.66666666666666,186.20227729403885,195.43512161532698,191.2562339994597,201.31563763886035,213.62694613187432,205.64930031841794,212.6865671641791,201.46975578198285,190.14461703267273,203.64583333333334,198.55471438403305,200.22970903522204,200.4774897680764,200.81845238095238,211.97581220622695,211.13531755416886,213.95572926047333,212.4255823609108,215.96244131455398,191.98102678571428,197.87660256410254,193.10336014176664,224.736601155473,225.2941176470588,233.70025402201523,237.8892733564014,255.8631772155621,249.23312883435582,240.54893837389955,242.5595238095238,240.25688756515265,240.02438033319788,240.70021881838073,246.34219169901462,265.6796226600994,286.2068965517241,259.1587516960651,262.93382352941177,271.39208173690935,289.6964389959136,285.15625,267.0936950514946,255.74949261480373,266.2163336229366,258.49232201023733,253.31343860235324,277.3784867991417,271.7596566523605,275.4644458680333,271.8247265122265,278.89160145871483,269.8488433349661,278.04044131948496,267.5191172801366,278.2142857142857,256.52741514360315,268.7907299344706,271.9226022170182,262.96596434359805,297.95696673645034,265.9391743071305,265.81463009143806,280.3225285041093,279.255175213097,260.06711409395973,265.1403249630724,264.08137077294685,279.72534346885857,271.55519742143434,249.21135646687696,259.06134482995054,254.13090909090909,236.0
395244,122,"York, PA",msa,PA,116.79307502061006,114.64071566731141,113.51567909016208,118.51906158357771,118.36908811596777,124.03251089821573,124.50743684472161,120.20348827180416,119.28038158440481,119.8919587628866,123.1144032476239,124.64119922630562,115.50803212851406,124.69823628775835,124.90628904623074,116.80960728984391,124.29459807678877,120.03876795332135,118.62682481751825,126.53546078009715,122.87265398057903,123.79286214135759,119.45428315994798,120.6775939849624,116.72509832671365,115.20464881253159,108.61446554071588,130.82130092923518,122.83311772315653,114.26315789473684,122.25266362252664,134.15449421982618,133.87212276214834,138.86580406654343,138.60576923076923,133.68177697189483,135.58106169296988,135.57497467071934,139.390625,146.61337924249878,135.3910192208844,146.87365918227277,153.87209302325581,145.08412659359058,155.78850202429152,153.46666666666667,157.86206896551724,151.93902690444284,145.94037940379403,153.13055279279882,150.9975,145.50359712230215,146.85664328795113,158.644931029602,165.2951647429171,165.32666666666665,165.55091499409681,161.3372093023256,151.40479959003142,167.03554119547658,159.05369127516778,167.82514152936204,175.89450726775337,172.5383422100419,169.31554117103485,178.30109335576114,173.8199250405285,171.42072141398805,180.354609929078,178.18364611260054,168.25979022894074,190.96045197740114,177.2325870646766,173.55944910912376,184.84624697336562,185.14264633546483,180.67469879518072,175.0,175.01261564339782,186.66666666666666,184.4752783283535,192.64915159004792,176.92793931731984,193.82472297083254,183.49546763608896,197.05357142857142,202.2558534102477,204.07117638068064,188.72866355732137,183.95828571428572
